Date,Open,High,Low,Close,Adj Close,Volume
2019-07-08,11894.8095703125,11918.6904296875,11846.3203125,11901.3095703125,11901.3095703125,20024672
2019-07-08,11898.8603515625,11912.7197265625,11867.650390625,11897.4296875,11897.4296875,18495616
2019-07-08,11896.0703125,11926.8896484375,11856.5498046875,11886.8896484375,11886.8896484375,22217888
2019-07-08,11891.740234375,11911.6103515625,11808.900390625,11878.3203125,11878.3203125,37866848
2019-07-08,11878.48046875,11925.3203125,11865.3896484375,11911.1298828125,11911.1298828125,17517504
2019-07-08,11906.2197265625,11915.669921875,11859.3203125,11886.169921875,11886.169921875,20825088
2019-07-08,11886.4697265625,12241.169921875,11886.4697265625,12223.5400390625,12223.5400390625,103038048
2019-07-08,12219.009765625,12281.509765625,12136.5302734375,12207.6396484375,12207.6396484375,67528192
2019-07-08,12203.0,12339.490234375,12203.0,12335.849609375,12335.849609375,35345536
2019-07-08,12332.2001953125,12360.419921875,12281.6904296875,12314.5,12314.5,44938880
2019-07-09,12321.669921875,12384.259765625,12264.66015625,12296.7802734375,12296.7802734375,34549504
2019-07-09,12292.849609375,12315.7900390625,12244.830078125,12261.76953125,12261.76953125,0
2019-07-09,12262.3896484375,12572.8701171875,12261.23046875,12539.73046875,12539.73046875,59612290
2019-07-09,12546.7802734375,12694.099609375,12546.7802734375,12650.9697265625,12650.9697265625,79219744
2019-07-09,12657.3896484375,12760.2001953125,12590.3896484375,12670.1298828125,12670.1298828125,58666208
2019-07-09,12671.830078125,12749.349609375,12596.830078125,12714.5703125,12714.5703125,30614880
2019-07-09,12713.1103515625,12762.98046875,12654.5,12663.73046875,12663.73046875,32427856
2019-07-09,12669.0595703125,12796.259765625,12659.599609375,12761.0595703125,12761.0595703125,32710400
2019-07-09,12754.4501953125,12805.3701171875,12421.759765625,12443.1904296875,12443.1904296875,74893056
2019-07-09,12446.3203125,12598.650390625,12446.3203125,12562.330078125,12562.330078125,32361632
2019-07-09,12570.5400390625,12673.3095703125,12503.4404296875,12673.2001953125,12673.2001953125,18880832
2019-07-09,12672.98046875,12672.98046875,12130.6201171875,12289.580078125,12289.580078125,112678624
2019-07-09,12287.25,12364.1796875,12232.4501953125,12308.08984375,12308.08984375,34977984
2019-07-09,12309.7197265625,12390.7001953125,12278.2802734375,12387.7900390625,12387.7900390625,21041152
2019-07-09,12388.3095703125,12440.830078125,12334.8896484375,12398.6201171875,12398.6201171875,38755712
2019-07-09,12401.9501953125,12437.9404296875,12288.8896484375,12321.990234375,12321.990234375,41176960
2019-07-09,12318.76953125,12421.3896484375,12213.259765625,12392.5595703125,12392.5595703125,50124992
2019-07-09,12390.58984375,12589.2998046875,12387.2099609375,12554.9697265625,12554.9697265625,46794944
2019-07-09,12551.759765625,12599.6396484375,12503.8798828125,12544.41015625,12544.41015625,27652544
2019-07-09,12544.1201171875,12643.1796875,12537.240234375,12587.48046875,12587.48046875,25008960
2019-07-09,12591.1396484375,12625.6298828125,12344.98046875,12499.0,12499.0,52935040
2019-07-09,12501.919921875,12501.919921875,12326.25,12398.5,12398.5,27190592
2019-07-09,12401.3896484375,12658.2802734375,12383.7197265625,12559.26953125,12559.26953125,33688960
2019-07-09,12575.2001953125,12609.9501953125,12469.0595703125,12576.5703125,12576.5703125,24501824
2019-07-10,12578.3095703125,12629.759765625,12529.490234375,12565.849609375,12565.849609375,17659968
2019-07-10,12567.3896484375,12888.9501953125,12543.0498046875,12870.669921875,12870.669921875,0
2019-07-10,12870.9404296875,12982.240234375,12854.1103515625,12907.83984375,12907.83984375,66725648
2019-07-10,12909.0703125,13117.9501953125,12909.0703125,13051.73046875,13051.73046875,87332880
2019-07-10,13051.9697265625,13141.91015625,12891.16015625,12974.0703125,12974.0703125,74340976
2019-07-10,12971.2998046875,13066.8095703125,12910.6201171875,13026.259765625,13026.259765625,31122176
2019-07-10,13024.6103515625,13064.2197265625,12965.6904296875,13039.3798828125,13039.3798828125,16243392
2019-07-10,13036.349609375,13036.349609375,12937.76953125,12956.650390625,12956.650390625,21263840
2019-07-10,12956.1298828125,12974.990234375,12813.2802734375,12879.2998046875,12879.2998046875,35560288
2019-07-10,12876.1396484375,12968.740234375,12839.98046875,12948.2900390625,12948.2900390625,20903456
2019-07-10,12945.8701171875,13064.099609375,12945.8701171875,12966.669921875,12966.669921875,37586048
2019-07-10,12967.0,13036.6201171875,12921.8603515625,13008.919921875,13008.919921875,20107936
2019-07-10,13008.0,13150.6796875,12994.3603515625,13011.58984375,13011.58984375,54141024
2019-07-10,13011.26953125,13077.7197265625,12929.9697265625,13059.2197265625,13059.2197265625,33032192
2019-07-10,13058.6796875,13176.240234375,13035.2802734375,13061.580078125,13061.580078125,49166464
2019-07-10,13060.419921875,13081.4296875,12549.6796875,12549.6796875,12549.6796875,138230912
2019-07-10,12492.1201171875,12503.419921875,12160.5302734375,12375.990234375,12375.990234375,173330560
2019-07-10,12368.1298828125,12368.7001953125,12169.1396484375,12274.599609375,12274.599609375,86140672
2019-07-10,12285.2900390625,12301.41015625,12056.1796875,12288.2197265625,12288.2197265625,71978944
2019-07-10,12289.08984375,12320.669921875,12171.990234375,12212.5,12212.5,37912704
2019-07-10,12212.2900390625,12213.8095703125,11921.740234375,12061.2802734375,12061.2802734375,87495552
2019-07-10,12056.2197265625,12096.9599609375,11668.33984375,11789.3798828125,11789.3798828125,143511040
2019-07-10,11782.099609375,11954.419921875,11613.3603515625,11935.3603515625,11935.3603515625,82175104
2019-07-10,11939.2802734375,12145.08984375,11858.48046875,12057.8896484375,12057.8896484375,72248704
2019-07-11,12066.33984375,12189.33984375,12035.98046875,12099.080078125,12099.080078125,0
2019-07-11,12097.48046875,12097.51953125,11790.08984375,11917.4697265625,11917.4697265625,61021496
2019-07-11,11922.3603515625,12072.6103515625,11845.16015625,11997.75,11997.75,22581576
2019-07-11,11998.01953125,12035.349609375,11880.6298828125,11959.2001953125,11959.2001953125,17135136
2019-07-11,11971.2998046875,11995.2802734375,11639.9697265625,11710.2001953125,11710.2001953125,55444288
2019-07-11,11709.9697265625,11724.8603515625,11221.3203125,11380.0400390625,11380.0400390625,151006752
2019-07-11,11382.3095703125,11452.1904296875,11259.849609375,11451.919921875,11451.919921875,45875776
2019-07-11,11449.8603515625,11557.98046875,11392.23046875,11557.3701171875,11557.3701171875,38866400
2019-07-11,11565.099609375,11615.5595703125,11443.400390625,11612.1201171875,11612.1201171875,43808992
2019-07-11,11599.740234375,11617.9296875,11390.8896484375,11437.5,11437.5,34647456
2019-07-11,11438.6396484375,11535.3203125,11385.7900390625,11485.7099609375,11485.7099609375,29238016
2019-07-11,11478.419921875,11520.41015625,11328.0498046875,11454.4697265625,11454.4697265625,40423776
2019-07-11,11452.0302734375,11621.76953125,11427.3896484375,11612.5400390625,11612.5400390625,33968768
2019-07-11,11609.3095703125,11730.080078125,11585.650390625,11598.1904296875,11598.1904296875,37808448
2019-07-11,11599.1796875,11702.830078125,11596.83984375,11639.5703125,11639.5703125,29192128
2019-07-11,11639.5498046875,11826.080078125,11639.5498046875,11765.7900390625,11765.7900390625,39605312
2019-07-11,11765.0302734375,11808.3701171875,11491.5595703125,11534.7001953125,11534.7001953125,73129856
2019-07-11,11529.7197265625,11740.599609375,11450.0302734375,11709.759765625,11709.759765625,58933760
2019-07-11,11708.9404296875,11782.900390625,11681.5703125,11711.73046875,11711.73046875,32867072
2019-07-11,11705.580078125,11731.1904296875,11623.509765625,11678.2099609375,11678.2099609375,28678592
2019-07-11,11677.26953125,11679.6796875,11541.66015625,11594.740234375,11594.740234375,33250368
2019-07-11,11595.1298828125,11645.0595703125,11020.75,11162.1298828125,11162.1298828125,173030848
2019-07-11,11160.2197265625,11330.080078125,11069.8603515625,11300.3603515625,11300.3603515625,43852672
2019-07-11,11297.8603515625,11428.3798828125,11275.240234375,11326.1298828125,11326.1298828125,33246720
2019-07-12,11319.9599609375,11359.0400390625,11206.8798828125,11343.1201171875,11343.1201171875,0
2019-07-12,11343.240234375,11497.9501953125,11206.6396484375,11465.23046875,11465.23046875,45163368
2019-07-12,11466.33984375,11520.66015625,11366.9599609375,11416.25,11416.25,20593576
2019-07-12,11417.7099609375,11417.7099609375,11314.7001953125,11372.2802734375,11372.2802734375,14749752
2019-07-12,11374.26953125,11374.26953125,11129.259765625,11185.900390625,11185.900390625,36516112
2019-07-12,11185.259765625,11328.3095703125,11101.650390625,11320.4501953125,11320.4501953125,38963928
2019-07-12,11320.73046875,11392.8095703125,11244.490234375,11378.5498046875,11378.5498046875,24524704
2019-07-12,11379.4599609375,11447.599609375,11344.01953125,11424.73046875,11424.73046875,19221072
2019-07-12,11429.5595703125,11720.919921875,11429.5595703125,11667.2998046875,11667.2998046875,64761440
2019-07-12,11667.01953125,11701.6298828125,11579.7099609375,11615.169921875,11615.169921875,21345632
2019-07-12,11615.16015625,11689.98046875,11615.16015625,11679.9697265625,11679.9697265625,13003488
2019-07-12,11678.9296875,11775.2802734375,11622.26953125,11666.400390625,11666.400390625,26307648
2019-07-12,11666.1201171875,11711.6103515625,11644.73046875,11700.41015625,11700.41015625,12840096
2019-07-12,11697.419921875,11722.51953125,11581.2900390625,11671.4404296875,11671.4404296875,25659680
2019-07-12,11671.240234375,11752.5,11653.9697265625,11671.2099609375,11671.2099609375,23932192
2019-07-12,11668.3095703125,11722.900390625,11622.1298828125,11639.0498046875,11639.0498046875,25496416
2019-07-12,11637.0498046875,11637.0498046875,11498.5595703125,11523.98046875,11523.98046875,37715712
2019-07-12,11523.169921875,11613.7998046875,11452.4501953125,11551.51953125,11551.51953125,27520576
2019-07-12,11546.599609375,11651.6396484375,11532.83984375,11631.080078125,11631.080078125,19244128
2019-07-12,11640.51953125,11687.0595703125,11571.5302734375,11604.4697265625,11604.4697265625,18783040
2019-07-12,11605.8798828125,11632.58984375,11553.0,11628.7802734375,11628.7802734375,14451392
2019-07-12,11630.1904296875,11909.3603515625,11629.7001953125,11904.51953125,11904.51953125,54404128
2019-07-12,11907.0400390625,11931.2197265625,11789.8701171875,11796.58984375,11796.58984375,34130048
2019-07-12,11797.259765625,11849.16015625,11761.509765625,11801.240234375,11801.240234375,16629248
2019-07-13,11804.8798828125,11851.849609375,11779.3701171875,11795.3896484375,11795.3896484375,11709568
2019-07-13,11796.650390625,11835.6396484375,11737.490234375,11756.830078125,11756.830078125,0
2019-07-13,11754.8603515625,11775.3095703125,11663.919921875,11710.76953125,11710.76953125,20381224
2019-07-13,11712.0595703125,11760.3798828125,11683.9296875,11683.9296875,11683.9296875,8076748
2019-07-13,11682.7099609375,11732.2900390625,11605.1201171875,11628.3095703125,11628.3095703125,22126244
2019-07-13,11628.650390625,11648.5400390625,11569.8701171875,11641.01953125,11641.01953125,14618164
2019-07-13,11639.099609375,11692.16015625,11637.51953125,11670.0302734375,11670.0302734375,8498960
2019-07-13,11676.080078125,11676.080078125,11579.330078125,11594.0498046875,11594.0498046875,7949864
2019-07-13,11570.6298828125,11581.150390625,11490.650390625,11502.3603515625,11502.3603515625,27188664
2019-07-13,11504.01953125,11620.5703125,11498.4697265625,11568.9599609375,11568.9599609375,15038240
2019-07-13,11568.9296875,11637.1103515625,11500.2998046875,11541.580078125,11541.580078125,14326864
2019-07-13,11534.8603515625,11534.8603515625,11246.1396484375,11320.400390625,11320.400390625,65251216
2019-07-13,11318.66015625,11339.009765625,11211.23046875,11300.099609375,11300.099609375,24615888
2019-07-13,11299.759765625,11387.48046875,11261.5,11331.349609375,11331.349609375,19562448
2019-07-13,11333.080078125,11443.2001953125,11307.5498046875,11367.3701171875,11367.3701171875,18546032
2019-07-13,11363.4404296875,11419.009765625,11307.259765625,11327.599609375,11327.599609375,17294464
2019-07-13,11322.3203125,11416.830078125,11284.919921875,11407.3896484375,11407.3896484375,14514720
2019-07-13,11407.5595703125,11461.5498046875,11326.4404296875,11339.6103515625,11339.6103515625,17439840
2019-07-13,11335.8798828125,11406.9697265625,11264.83984375,11358.66015625,11358.66015625,17671488
2019-07-13,11351.6396484375,11352.6904296875,11069.5,11136.9599609375,11136.9599609375,64540352
2019-07-13,11134.490234375,11206.3203125,11020.4599609375,11191.5595703125,11191.5595703125,36795360
2019-07-13,11188.1396484375,11190.8896484375,10858.150390625,10920.150390625,10920.150390625,84094336
2019-07-13,10917.23046875,11026.6396484375,10829.7099609375,11026.6396484375,11026.6396484375,38493856
2019-07-13,11030.7998046875,11425.1201171875,10996.3095703125,11279.25,11279.25,74543232
2019-07-14,11263.3701171875,11382.26953125,11228.73046875,11363.0595703125,11363.0595703125,20938432
2019-07-14,11360.48046875,11410.1396484375,11290.7001953125,11309.330078125,11309.330078125,0
2019-07-14,11310.1201171875,11441.5,11267.7900390625,11388.7998046875,11388.7998046875,19865227
2019-07-14,11389.4697265625,11447.7998046875,11320.4599609375,11329.849609375,11329.849609375,10936856
2019-07-14,11332.2998046875,11355.4404296875,11277.650390625,11286.599609375,11286.599609375,10596104
2019-07-14,11284.240234375,11341.48046875,11167.9697265625,11183.5,11183.5,17149272
2019-07-14,11186.3896484375,11242.7001953125,11158.76953125,11226.9404296875,11226.9404296875,13162912
2019-07-14,11227.83984375,11299.830078125,11212.4697265625,11229.4296875,11229.4296875,8550104
2019-07-14,11226.58984375,11226.58984375,11104.1103515625,11134.490234375,11134.490234375,18631184
2019-07-14,11135.240234375,11184.400390625,11092.16015625,11092.16015625,11092.16015625,9721072
2019-07-14,11085.33984375,11130.759765625,10687.259765625,10832.740234375,10832.740234375,69251816
2019-07-14,10860.4697265625,10882.599609375,10628.509765625,10736.4697265625,10736.4697265625,69400864
2019-07-14,10737.26953125,10795.3701171875,10578.4501953125,10677.2900390625,10677.2900390625,37371392
2019-07-14,10679.2802734375,10754.669921875,10593.1904296875,10714.7998046875,10714.7998046875,45329728
2019-07-14,10710.259765625,10762.2900390625,10559.2998046875,10653.66015625,10653.66015625,35319712
2019-07-14,10654.3603515625,10720.400390625,10568.1396484375,10632.3701171875,10632.3701171875,23229152
2019-07-14,10632.4501953125,10650.490234375,10352.0302734375,10424.9599609375,10424.9599609375,79316416
2019-07-14,10425.3896484375,10608.419921875,10362.7001953125,10584.9404296875,10584.9404296875,51902624
2019-07-14,10585.6298828125,10672.599609375,10533.599609375,10578.0595703125,10578.0595703125,31013664
2019-07-14,10575.8701171875,10598.1103515625,10332.0595703125,10477.51953125,10477.51953125,45851072
2019-07-14,10482.740234375,10540.0703125,10413.0498046875,10495.3203125,10495.3203125,24339392
2019-07-14,10493.009765625,10715.6298828125,10382.26953125,10648.830078125,10648.830078125,46542592
2019-07-14,10644.849609375,10699.900390625,10565.240234375,10662.5595703125,10662.5595703125,22203392
2019-07-14,10656.9599609375,10667.1396484375,10485.009765625,10496.3095703125,10496.3095703125,24822272
2019-07-15,10491.25,10491.25,10128.4404296875,10204.4599609375,10204.4599609375,0
2019-07-15,10204.759765625,10205.080078125,9921.099609375,10035.9697265625,10035.9697265625,116516120
2019-07-15,10022.2197265625,10182.9599609375,10010.1201171875,10053.259765625,10053.259765625,36496200
2019-07-15,10058.1904296875,10109.83984375,9880.0595703125,10109.83984375,10109.83984375,64459328
2019-07-15,10111.4404296875,10273.2001953125,10074.7998046875,10264.259765625,10264.259765625,47712160
2019-07-15,10256.2900390625,10294.6298828125,10161.580078125,10162.8701171875,10162.8701171875,19293728
2019-07-15,10159.990234375,10191.099609375,10080.1298828125,10179.990234375,10179.990234375,23502688
2019-07-15,10186.8095703125,10211.599609375,10092.0498046875,10173.1396484375,10173.1396484375,23000928
2019-07-15,10174.5703125,10357.330078125,10174.5703125,10337.009765625,10337.009765625,34810592
2019-07-15,10342.6103515625,10347.419921875,10179.6298828125,10205.3603515625,10205.3603515625,21258848
2019-07-15,10204.91015625,10381.0595703125,10153.2998046875,10342.4404296875,10342.4404296875,21758624
2019-07-15,10343.1298828125,10391.8203125,10296.8603515625,10299.2900390625,10299.2900390625,14861632
2019-07-15,10298.2197265625,10391.509765625,10274.8095703125,10312.01953125,10312.01953125,16579904
2019-07-15,10312.349609375,10328.3603515625,10100.91015625,10123.7099609375,10123.7099609375,35127584
2019-07-15,10103.990234375,10406.23046875,10089.1396484375,10394.0400390625,10394.0400390625,46222880
2019-07-15,10398.1396484375,10584.51953125,10398.1396484375,10564.33984375,10564.33984375,63800448
2019-07-15,10563.5703125,10613.080078125,10494.900390625,10572.3603515625,10572.3603515625,28246848
2019-07-15,10570.0302734375,10665.91015625,10493.58984375,10645.2001953125,10645.2001953125,36812032
2019-07-15,10645.6298828125,10651.509765625,10438.7802734375,10438.7802734375,10438.7802734375,33563776
2019-07-15,10434.76953125,10929.4501953125,10370.5595703125,10910.2099609375,10910.2099609375,112353792
2019-07-15,10912.73046875,10943.75,10833.73046875,10856.6396484375,10856.6396484375,38184384
2019-07-15,10856.650390625,10946.599609375,10775.01953125,10821.01953125,10821.01953125,32736576
2019-07-15,10830.9501953125,10885.8203125,10746.6103515625,10754.4501953125,10754.4501953125,23800832
2019-07-15,10749.990234375,10930.169921875,10749.169921875,10930.169921875,10930.169921875,19828416
2019-07-16,10928.0595703125,11066.2998046875,10848.8798828125,10848.8798828125,10848.8798828125,54241536
2019-07-16,10841.900390625,10950.150390625,10840.419921875,10913.349609375,10913.349609375,0
2019-07-16,10917.1103515625,11018.6904296875,10904.4697265625,10930.900390625,10930.900390625,24061518
2019-07-16,10931.1796875,10934.0595703125,10729.2900390625,10772.26953125,10772.26953125,33711060
2019-07-16,10766.01953125,10837.25,10660.73046875,10717.73046875,10717.73046875,30752240
2019-07-16,10717.1904296875,10789.66015625,10641.16015625,10769.259765625,10769.259765625,20137928
2019-07-16,10768.1103515625,10803.3701171875,10684.669921875,10773.8095703125,10773.8095703125,13683264
2019-07-16,10772.2802734375,10804.2998046875,10689.099609375,10698.509765625,10698.509765625,11753904
2019-07-16,10698.1904296875,10789.3701171875,10541.669921875,10756.33984375,10756.33984375,48992112
2019-07-16,10755.8203125,10855.6904296875,10727.8798828125,10828.669921875,10828.669921875,15312800
2019-07-16,10825.8203125,10860.25,10659.7197265625,10684.3798828125,10684.3798828125,24794384
2019-07-16,10689.169921875,10747.33984375,10635.6201171875,10703.9599609375,10703.9599609375,12120480
2019-07-16,10706.23046875,10771.5,10612.5498046875,10710.7099609375,10710.7099609375,16473088
2019-07-16,10709.6396484375,10709.6396484375,10445.6396484375,10510.099609375,10510.099609375,39640128
2019-07-16,10512.240234375,10540.759765625,10381.900390625,10408.4599609375,10408.4599609375,49322080
2019-07-16,10408.4404296875,10508.4501953125,10373.8896484375,10435.3095703125,10435.3095703125,30798464
2019-07-16,10429.5,10566.4296875,10415.26953125,10511.2998046875,10511.2998046875,26037216
2019-07-16,10512.099609375,10512.099609375,9875.240234375,9898.8095703125,9898.8095703125,194359488
2019-07-16,9907.3798828125,9907.3798828125,9491.6796875,9669.6396484375,9669.6396484375,187814464
2019-07-16,9675.2998046875,9766.7802734375,9574.599609375,9598.6298828125,9598.6298828125,82382720
2019-07-16,9598.9296875,9699.990234375,9571.3798828125,9690.83984375,9690.83984375,39060288
2019-07-16,9697.3203125,9770.2099609375,9581.8603515625,9591.9296875,9591.9296875,52991040
2019-07-16,9593.6396484375,9677.4599609375,9404.7802734375,9645.3701171875,9645.3701171875,63771520
2019-07-16,9646.0,9648.830078125,9451.7001953125,9532.2900390625,9532.2900390625,43318912
2019-07-17,9494.7900390625,9538.580078125,9370.6396484375,9423.4501953125,9423.4501953125,0
2019-07-17,9426.7099609375,9602.9296875,9426.7099609375,9499.740234375,9499.740234375,32528716
2019-07-17,9499.6396484375,9548.080078125,9448.9599609375,9468.33984375,9468.33984375,27182380
2019-07-17,9465.58984375,9465.58984375,9242.2001953125,9369.41015625,9369.41015625,76640456
2019-07-17,9364.33984375,9468.26953125,9362.919921875,9413.919921875,9413.919921875,32312416
2019-07-17,9411.830078125,9516.8896484375,9326.990234375,9458.169921875,9458.169921875,31071792
2019-07-17,9456.1103515625,9577.41015625,9452.41015625,9559.33984375,9559.33984375,24839568
2019-07-17,9560.8798828125,9586.7197265625,9521.580078125,9535.4404296875,9535.4404296875,17270832
2019-07-17,9530.2197265625,9606.3798828125,9464.6796875,9575.1904296875,9575.1904296875,22643824
2019-07-17,9570.4501953125,9609.9501953125,9517.66015625,9518.900390625,9518.900390625,16550784
2019-07-17,9521.1796875,9537.3095703125,9427.7900390625,9451.33984375,9451.33984375,21855392
2019-07-17,9450.5595703125,9450.5595703125,9257.01953125,9376.3095703125,9376.3095703125,44274656
2019-07-17,9379.240234375,9403.5,9091.490234375,9165.6796875,9165.6796875,76872928
2019-07-17,9165.6103515625,9502.169921875,9110.4296875,9477.25,9477.25,70529376
2019-07-17,9474.990234375,9532.6904296875,9419.5,9520.4296875,9520.4296875,41982912
2019-07-17,9520.5302734375,9729.349609375,9520.5302734375,9702.849609375,9702.849609375,61167232
2019-07-17,9703.2998046875,9817.9599609375,9643.01953125,9751.240234375,9751.240234375,55221184
2019-07-17,9748.83984375,9863.26953125,9677.0302734375,9710.2900390625,9710.2900390625,45359232
2019-07-17,9711.7001953125,9868.9599609375,9670.080078125,9795.41015625,9795.41015625,47344320
2019-07-17,9801.8701171875,9943.580078125,9740.6796875,9943.580078125,9943.580078125,43539520
2019-07-17,9944.009765625,9979.76953125,9730.0498046875,9734.4501953125,9734.4501953125,46201792
2019-07-17,9753.4296875,9790.9404296875,9652.25,9693.66015625,9693.66015625,36362304
2019-07-17,9691.6201171875,9957.330078125,9664.01953125,9819.580078125,9819.580078125,38891520
2019-07-17,9813.2802734375,9914.669921875,9711.4296875,9740.6298828125,9740.6298828125,26353600
2019-07-18,9730.0595703125,9732.7001953125,9631.8203125,9696.009765625,9696.009765625,0
2019-07-18,9697.0595703125,9717.400390625,9588.7001953125,9627.4501953125,9627.4501953125,33601424
2019-07-18,9628.6201171875,9823.240234375,9627.900390625,9781.1201171875,9781.1201171875,23341504
2019-07-18,9779.58984375,9810.5498046875,9712.650390625,9807.75,9807.75,12608264
2019-07-18,9809.51953125,9811.419921875,9665.0703125,9727.8603515625,9727.8603515625,12352096
2019-07-18,9725.400390625,9908.08984375,9673.3603515625,9908.08984375,9908.08984375,19190472
2019-07-18,9908.83984375,9909.4404296875,9814.509765625,9834.580078125,9834.580078125,14300296
2019-07-18,9837.009765625,10012.41015625,9804.33984375,9899.91015625,9899.91015625,41153416
2019-07-18,9898.6201171875,9903.6904296875,9798.240234375,9803.8701171875,9803.8701171875,15632288
2019-07-18,9801.2998046875,9846.3896484375,9706.2900390625,9719.1904296875,9719.1904296875,18259680
2019-07-18,9720.0400390625,9813.3798828125,9701.9697265625,9751.5400390625,9751.5400390625,16956240
2019-07-18,9750.8798828125,9881.16015625,9736.150390625,9848.0,9848.0,15412864
2019-07-18,9847.8203125,9860.7802734375,9760.8603515625,9770.919921875,9770.919921875,14435504
2019-07-18,9771.48046875,9771.48046875,9342.990234375,9396.5302734375,9396.5302734375,98953424
2019-07-18,9397.080078125,9491.099609375,9365.75,9406.7900390625,9406.7900390625,40982816
2019-07-18,9407.3798828125,10351.16015625,9295.3603515625,10305.2099609375,10305.2099609375,203311232
2019-07-18,10297.98046875,10465.6298828125,10263.400390625,10458.9599609375,10458.9599609375,104092736
2019-07-18,10454.4501953125,10660.9404296875,10380.8603515625,10502.0302734375,10502.0302734375,106174336
2019-07-18,10504.01953125,10583.75,10458.0302734375,10525.509765625,10525.509765625,33812032
2019-07-18,10536.5,10726.58984375,10501.5302734375,10543.2998046875,10543.2998046875,54254848
2019-07-18,10503.0595703125,10625.080078125,10492.51953125,10518.23046875,10518.23046875,39763968
2019-07-18,10517.7099609375,10653.2900390625,10517.7099609375,10611.16015625,10611.16015625,30064256
2019-07-18,10613.2802734375,10717.9296875,10531.580078125,10595.4501953125,10595.4501953125,27533952
2019-07-18,10592.009765625,10620.0595703125,10520.75,10592.1396484375,10592.1396484375,15401856
2019-07-19,10601.48046875,10775.73046875,10601.48046875,10638.0703125,10638.0703125,42384576
2019-07-19,10642.1396484375,10678.8798828125,10586.7802734375,10672.25,10672.25,0
2019-07-19,10679.5302734375,10718.3798828125,10567.0,10585.0302734375,10585.0302734375,19897116
